sku_id,date_id,price,sales,revenue
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-09,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-11,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-15,45.29,1,45.29
1483124,2025-01-16,45.29,1,45.29
1483124,2025-01-16,45.29,1,45.29
1483124,2025-01-16,45.29,1,45.29
1483124,2025-01-16,45.29,1,45.29
1483124,2025-01-16,45.29,1,45.29
1483124,2025-01-16,45.29,1,45.29
1483124,2025-01-16,45.29,1,45.29
1483124,2025-01-16,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-17,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-18,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-19,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-24,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-26,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-29,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-01-30,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-03,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-04,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2025-02-05,45.29,1,45.29
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-29,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2024-12-31,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-02,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-03,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-05,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-06,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-08,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-09,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-11,45.29,2,90.58
1483124,2025-01-15,45.29,2,90.58
1483124,2025-01-15,45.29,2,90.58
1483124,2025-01-15,45.29,2,90.58
1483124,2025-01-15,45.29,2,90.58
1483124,2025-01-15,45.29,2,90.58
1483124,2025-01-15,45.29,2,90.58
1483124,2025-01-15,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-16,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-17,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-18,45.29,2,90.58
1483124,2025-01-19,45.29,2,90.58
1483124,2025-01-19,45.29,2,90.58
1483124,2025-01-19,45.29,2,90.58
1483124,2025-01-19,45.29,2,90.58
